Angle,X,Y,Z
163.6728116084261,4.262294382765248,-2.195923701758996,4.255816731727611
163.7885678826613,3.1144859106558656,-1.6045755679518823,3.109752649393471
163.7885678826613,3.1144859106558656,-1.5998423066894871,3.109752649393471
163.6728116084261,4.262294382765248,-2.195923701758996,4.255816731727611
163.55703855730965,6.78646281555024,-3.496369140534242,6.776149042274327
163.55703855730965,6.78646281555024,-3.496369140534242,6.776149042274327
163.44124860379108,16.783462995684854,-8.672306107192782,16.732449430348424
163.44124860379108,16.783462995684854,-8.672306107192782,16.732449430348424
163.55703855730965,6.78646281555024,-3.5066829138101543,6.776149042274327
163.7885678826613,3.1144859106558656,-1.6093088292142772,3.109752649393471
163.7885678826613,3.1144859106558656,-1.6045755679518823,3.109752649393471
163.7885678826613,3.1144859106558656,-1.5998423066894871,3.1144859106558656
163.6728116084261,4.262294382765248,-2.1894460507213584,4.262294382765248
163.55703855730965,6.78646281555024,-3.496369140534242,6.776149042274327
163.55703855730965,6.78646281555024,-3.48605536725833,6.776149042274327
163.6728116084261,4.262294382765248,-2.1829683996837215,4.262294382765248
163.7885678826613,3.1192191719182607,-1.5951090454270922,3.1144859106558656
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.55703855730965,6.796776588826152,-3.496369140534242,6.765835268998416
163.55703855730965,6.796776588826152,-3.496369140534242,6.765835268998416
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.55703855730965,6.796776588826152,-3.496369140534242,6.765835268998416
163.55703855730965,6.796776588826152,-3.48605536725833,6.776149042274327
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.6728116084261,4.268772033802885,-2.195923701758996,4.249339080689974
163.55703855730965,6.796776588826152,-3.496369140534242,6.765835268998416
163.55703855730965,6.78646281555024,-3.496369140534242,6.765835268998416
163.55703855730965,6.78646281555024,-3.5066829138101543,6.765835268998416
163.55703855730965,6.78646281555024,-3.496369140534242,6.776149042274327
163.55703855730965,6.78646281555024,-3.48605536725833,6.78646281555024
163.6728116084261,4.262294382765248,-2.1829683996837215,4.262294382765248
163.6728116084261,4.262294382765248,-2.1829683996837215,4.262294382765248
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.6728116084261,4.268772033802885,-2.1894460507213584,4.255816731727611
163.7885678826613,3.1144859106558656,-1.5998423066894871,3.1144859106558656
163.7885678826613,3.1144859106558656,-1.5951090454270922,3.1192191719182607
163.7885678826613,3.1144859106558656,-1.5951090454270922,3.1192191719182607
163.6728116084261,4.262294382765248,-2.1894460507213584,4.262294382765248
163.55703855730965,6.78646281555024,-3.496369140534242,6.776149042274327
163.6728116084261,4.255816731727611,-2.195923701758996,4.262294382765248
163.6728116084261,4.255816731727611,-2.1894460507213584,4.268772033802885
163.6728116084261,4.255816731727611,-2.195923701758996,4.262294382765248
163.55703855730965,6.776149042274327,-3.5066829138101543,6.78646281555024
163.44124860379108,16.75795621301664,-8.672306107192782,16.75795621301664
163.44124860379108,16.75795621301664,-8.697812889860996,16.75795621301664
163.44124860379108,16.75795621301664,-8.697812889860996,16.75795621301664
163.32544162218863,-35.1579536084676,18.301400508517382,-35.10444074148363
163.09377607119382,-4.898758543942771,2.5649512010902784,-4.883846036959687
162.86204089560732,-2.647505537323116,1.3923619060616994,-2.6394338740995695
162.74614688264273,-2.161641309793339,1.1368387985955821,-2.155050939946408
162.63023508405507,-1.828815233626811,0.9660611768471398,-1.8260231493006633
162.3983576224638,-1.4123800828120854,0.7460816925999717,-1.4080674718722013
162.16640749401807,-1.1630791638819304,0.6143899094704548,-1.1595277771219856
161.9343836791167,-0.999960163467772,0.5251699179128451,-0.9984335067296531
161.70228515532878,-0.8874002333474869,0.4660544736970007,-0.8846906143143648
161.35399504683446,-0.7773927398569259,0.40765716846155864,-0.7726525402236519
160.88933716030385,-0.6954439501734757,0.3609534048845589,-0.6901513782543472
160.54063591435897,-0.6654686252431035,0.34134387626624946,-0.6604041760403402
160.30806750215103,-0.6586207811652708,0.33331416432832095,-0.6536160639831639
159.95906090273434,-0.6647024684833528,0.3308382544196354,-0.6606678556245767
159.7262856547964,-0.6797070779907587,0.3331492961927391,-0.6766128120818478
159.26048038904517,-0.7442297990978329,0.3597110695639526,-0.739719315466937
158.79432838084432,-0.874211958376642,0.4166063039162515,-0.8662766002068086
158.32782112324495,-1.1328584949159342,0.5304926486766458,-1.122590895264128
157.86095005325367,-1.7410825935012402,0.800950514355774,-1.7253261899401429
157.51055281524714,-3.1057515731140377,1.4078783486556103,-3.0683328794620617
157.04302429462408,36.27786814580688,-16.172061703552462,35.8954207406553
156.6921239800441,3.4537498783534173,-1.5165337811717259,3.412201007636384
156.3410019026412,1.8449925611507707,-0.795064361937344,1.8200602292433279
155.98965433849247,1.2847003400087595,-0.543972216039745,1.2692685040927385
155.6380775432146,1.010653449905668,-0.42123187267432644,0.9985316693970543
155.16894539018307,0.8168892182393117,-0.3355736818554294,0.8070914465063065
154.81681904276294,0.7381121455694593,-0.29723378317093496,0.7270625625519525
154.34694034831566,0.6832297868940553,-0.2696153419133492,0.6730170845488527
153.9942436741721,0.6692642457864313,-0.25910230143301305,0.6592602959241528
153.7589734334187,0.6726944296408398,-0.2550214703414527,0.6626542142730661
153.2880938666144,0.70700512775153,-0.26380788348937684,0.6964528124119549
152.81675445210428,0.7922887081051156,-0.29046650103406624,0.7781196104936978
152.34494584198686,0.9596963081138115,-0.3446897321243346,0.9425333339001516
151.87265860987483,1.311193306559753,-0.45852742119277073,1.285827959855472
151.3998832488977,2.2647657255583247,-0.7739912583631718,2.217653214179697
150.8082129995971,114.40170003787703,-38.07723745688626,111.8518850296034
150.45282969818504,-3.94233121455836,1.2809651869262326,-3.842895560778698
149.97853207374706,-1.697459205060883,0.5406721912416146,-1.6521936262592596
149.50370744675078,-1.1223780397017717,0.3470074116829442,-1.0891715888230211
148.90942041276622,-0.8349541242363621,0.25196840435535184,-0.8090162002586053
148.43337354188276,-0.73174129611115,0.21617172706385526,-0.7068815474988067
147.95676701629822,-0.6857990848900434,0.1972430996365169,-0.6605115080135668
147.360206216057,-0.6854249364095573,0.1920807343920588,-0.6591402043348544
147.00183388943054,-0.7168743675590515,0.19637501084828213,-0.6873125379689875
146.52348647724725,-0.805475228529605,0.21558307587115896,-0.7699395566827106
146.04453778354832,-0.9812452318484514,0.25541236181937627,-0.9365119933377132
145.5649771363993,-1.3547034713758654,0.3426602898186012,-1.290952719781707
145.20489857405164,-2.009047480520493,0.4926739049147171,-1.9087426136516286
144.84446513350667,-4.137203107572077,0.9827373950537778,-3.9188170197823484
144.36332717585077,9.10580909408212,-2.0962053193121597,8.61179892328881
143.8815390184329,2.195499301289765,-0.48931949236956634,2.073169428197373
143.39908946661674,1.289919171204211,-0.27992380841381703,1.2161554649330026
142.91596720171907,0.9533605792623475,-0.1996055092745471,0.8961310276521626
142.55317715461553,0.822375334239209,-0.1673648191204247,0.7718046694690087
142.18999739425806,0.7444517013702158,-0.14714638314052583,0.6986728266153855
141.82642300213394,0.7010441213348556,-0.1344608783233764,0.655881688920897
141.21957522789546,0.6849797193545943,-0.1273681176545146,0.6398492839651994
140.73328220487767,0.7203876634651816,-0.12849019728472535,0.669834143222011
140.4898599568009,0.7563310097858547,-0.12826666247830282,0.7032551494500051
140.3680792348293,0.7801801953589448,-0.12432696095632306,0.7265713222860348
140.00245638418025,0.8829589670932486,-0.1329601953371412,0.8209969343147749
139.39213778961536,1.2461612366282422,-0.18218731529652663,1.1550675789799787
138.90301644289727,2.074770810881828,-0.2907707997732196,1.9142410985070293
138.4131112389025,7.484444749741411,-1.028564044555106,6.904509703343319
137.79960795181395,-3.1979184414236306,0.4213948165858371,-2.945081551472128
137.30789209887345,-1.5350845718817745,0.19104273588572598,-1.4114686839557165
136.9385638794391,-1.1349233862470607,0.13293392518267183,-1.0418696386191904
136.5687654334711,-0.925005857076296,0.10157458167016427,-0.8464548472513689
136.19849109432306,-0.8036252808497177,0.0823627667049491,-0.7342052346269748
136.19849109432306,-0.8036252808497177,0.0823627667049491,-0.7342052346269748
135.7040417971059,-0.7177268440623213,0.06190918684163297,-0.652669732466029
135.3326346843894,-0.6891284522103005,0.05339738006892678,-0.625656094769878
134.96073237586407,-0.6853977793047048,0.04809808977576875,-0.6202649494000179
134.58832895244004,-0.7059601424667682,0.044380535272033665,-0.636809075880111
134.33977865564827,-0.7359699631797822,0.041901939509505846,-0.661835762509118
134.09100119721438,-0.7800176592712348,0.039854916897070394,-0.700307825477094
133.7174051410684,-0.8849241771654168,0.04004766349215755,-0.7919102490545993
133.34328779119514,-1.065586413151859,0.04044561568167639,-0.9504719685193953
132.96864295483005,-1.39894074354383,0.04499517011398283,-1.247593353160433
132.7185835943682,-1.817490281724711,0.050485841159019745,-1.6155469170886319
132.34304567127776,-3.4758852007052465,0.07622555264704488,-3.084594030450416
132.0923850473783,-9.410773912759417,0.15134285532215436,-8.32385704271849
131.71593633531202,5.936413788354695,-0.0694317402146748,5.242096386207947
131.33893251786944,2.2851829000385186,-0.013363642690283733,2.011228224887702
130.96136703323916,1.4459014781153487,-0.002113891049876241,1.2683346299257443
130.58323324613738,1.0853452141820363,0.006347048036152258,0.9488836814047625
130.2045244463822,0.8927036187565521,0.00914923181741708,0.7789917375972255
129.69867317491259,0.7573043412070786,0.011087911291465278,0.659730721842184
129.19177128220764,0.6949341841053692,0.014265511110667404,0.6042462920446978
128.81089544324706,0.6820026702473347,0.018000070475736107,0.5910023139533355
128.55664123497766,0.6862974422821896,0.023178915084420496,0.5935817819445075
128.17474915353537,0.7163058570719466,0.02734794755340765,0.6174325082250112
127.7922377253202,0.7776468033961191,0.03430794720865231,0.66900497056872
127.28124641867348,0.9399553241082684,0.04838005344674911,0.8058734616987066
126.89726128228067,1.1739088341210264,0.06742628060488957,1.0044786931138678
126.512632099194,1.6463044772669322,0.09955528549844281,1.4083430631487028
125.99877817660796,4.059887883330478,0.2638627280155702,3.4661967452954445
125.61261647212308,-26.466152766899214,-1.8792534509040861,-22.55104141084903
125.48374745500986,-7.522982622693036,-0.5675622984576106,-6.39898669829659
125.22578499469219,-3.1121220322392755,-0.25320519493071025,-2.637937758096309
125.09669096297071,-2.4166598204481544,-0.20734655264200139,-2.0448660019176685
124.70895410432706,-1.4691474746555149,-0.1349439161905806,-1.242789937819702
124.57955590149686,-1.3083557362423561,-0.12405150684371968,-1.1048337328268782
124.32052881572292,-1.0831999935146954,-0.10767715069062996,-0.9128450983922061
124.06119213351015,-0.9384163729238446,-0.09746164110485034,-0.7894392929492876
123.6716012608105,-0.8018285418258833,-0.08578254830826686,-0.6731547193634829
123.28129994368507,-0.723502185272788,-0.08074801174919508,-0.607225048353947
123.0207002041311,-0.6924042896189291,-0.08048812904661172,-0.5799272887717409
122.75977842426659,-0.6757656840244152,-0.08157529121606204,-0.5639773219875894
122.49853204940874,-0.6710466442759424,-0.08300576970924474,-0.5580387891296212
122.23695850218341,-0.6768681569245576,-0.08587133334117522,-0.5627097961298188
121.97505518220493,-0.6958699679814129,-0.0903592346483327,-0.5774682122353217
121.71281946575039,-0.7277739913774347,-0.0968189614836946,-0.6026708388985035
121.45024870542836,-0.7780943676070581,-0.10583944312741747,-0.6431781543896908
121.31883684995255,-0.81148997745414,-0.11280802377165174,-0.6683572161094635
121.18734022984182,-0.8504767055936006,-0.11967785976915934,-0.7015159652426256
121.05575850736442,-0.897649551796931,-0.1291969369902629,-0.7415365862670299
121.18734022984182,-0.8479303681517035,-0.12349736593200486,-0.7027891339635741
121.31883684995255,-0.807851008945377,-0.12008596078917766,-0.6719961846182265
121.31883684995255,-0.806638019442456,-0.12129895029209864,-0.6732091741211476
120.92409134324495,-0.95208628483606,-0.14338648868012951,-0.7929272824011162
120.52857378489435,-1.2209549958410362,-0.18415610796999035,-1.0165417159943468
120.39656143019282,-1.3608839943769364,-0.20146016835187275,-1.1368109499855679
120.39656143019282,-1.3588282783733459,-0.19529302034110113,-1.1388666659891582
120.26446191392868,-1.5430601989639998,-0.21743120985401815,-1.2952353791303877
120.26446191392868,-1.5430601989639998,-0.21509323985558784,-1.2975733491288182
120.39656143019282,-1.3588282783733459,-0.19118158833392007,-1.1388666659891582
120.52857378489435,-1.2191134347613362,-0.17310674149179092,-1.0202248381537466
120.52857378489435,-1.2191134347613362,-0.17310674149179092,-1.0202248381537466
120.39656143019282,-1.3608839943769364,-0.19118158833392007,-1.1388666659891582
120.26446191392868,-1.5477361389608604,-0.21509323985558784,-1.2928974091319574
120.26446191392868,-1.5477361389608604,-0.21509323985558784,-1.2928974091319574
120.39656143019282,-1.362939710380527,-0.18912587233032951,-1.1368109499855679
120.39656143019282,-1.362939710380527,-0.18912587233032951,-1.1368109499855679
120.39656143019282,-1.3608839943769364,-0.18912587233032951,-1.1368109499855679
120.39656143019282,-1.3608839943769364,-0.18912587233032951,-1.1368109499855679
120.52857378489435,-1.2209549958410362,-0.17126518041209102,-1.0183832770740466
120.52857378489435,-1.2209549958410362,-0.17126518041209102,-1.0183832770740466
120.52857378489435,-1.2209549958410362,-0.1694236193323911,-1.0183832770740466
120.52857378489435,-1.2209549958410362,-0.1694236193323911,-1.0183832770740466
120.6604993251942,-1.1118798742715912,-0.15573016311334031,-0.9260083892653462
120.79233839665346,-1.02508656700258,-0.14489945458382333,-0.8508989247901115
120.79233839665346,-1.02508656700258,-0.14489945458382333,-0.8508989247901115
120.79233839665346,-1.02508656700258,-0.14489945458382333,-0.8508989247901115
120.92409134324495,-0.9549540146096624,-0.136217164246123,-0.7914934175143149
121.05575850736442,-0.897649551796931,-0.127851135563281,-0.7428823876940118
121.31883684995255,-0.8102769879512189,-0.11644699228041469,-0.6695702056123846
121.58157613246851,-0.7504656125176311,-0.10993367716999679,-0.6180964910272269
121.84397903844048,-0.7115095670138718,-0.1039164494297458,-0.5842649350590811
122.10604822722019,-0.6868081754886894,-0.10118156156753014,-0.5631418224617082
122.36778633432299,-0.6760115616144522,-0.10029845127810864,-0.5526444665423786
122.49853204940874,-0.6750469223342193,-0.10100702097149059,-0.5510383025276367
122.62919597176216,-0.676970091278576,-0.10014350462700829,-0.5517907104948157
122.75977842426659,-0.6808011958278758,-0.09869603134782814,-0.5549134007413603
122.89027972837722,-0.6886348336252014,-0.09968421520719312,-0.560469414073096
123.0207002041311,-0.6985956841609762,-0.10009421176309406,-0.5696082978683291
123.15104017015699,-0.71191029536155,-0.10095035207490222,-0.5815160905981347
123.28129994368507,-0.7299620262127235,-0.1033574550389697,-0.5953820066307317
123.6716012608105,-0.8089770875182389,-0.11437673107768914,-0.6600490522608311
123.93140693023746,-0.8925753516324337,-0.12601063787752007,-0.7284990002294128
124.19089932654369,-1.0124658570439615,-0.14144743591055342,-0.8278397301712391
124.32052881572292,-1.092842723427289,-0.14946231364520277,-0.8967738818712166
124.57955590149686,-1.3180472602145217,-0.17832404108784702,-1.0835123800881141
124.96752133579493,-1.9964512950521165,-0.26384818877340743,-1.6446537100209064
125.22578499469219,-3.1351406863238855,-0.4051283118891364,-2.5919004499270883
125.48374745500986,-7.578625985286919,-0.9681945091335711,-6.276571300590047
125.74141107083275,17.558001425641677,2.188313960673816,14.571596491075054
125.99877817660796,4.089872284241339,0.4857472947559361,3.4002310632915522
126.25585108740869,2.3409184311601314,0.2639102770121963,1.9501941249342818
126.512632099194,1.6584453657423521,0.17968514943621383,1.3864894638929472
126.76912348906437,1.3009659640679505,0.13523950724571665,1.0895351851345059
126.89726128228067,1.1808243500805022,0.11756377131108953,0.9906476611949161
127.02532751551308,1.0851204987345193,0.10485791056585399,0.9119460706787906
127.28124641867348,0.9454844730736112,0.08846638344548409,0.794815163768021
127.40909964410196,0.8928745185268756,0.07962769828967749,0.7531997034941624
127.53688242056249,0.8491186550601713,0.07200128946416656,0.7162886900142087
127.7922377253202,0.7822211963572727,0.06404150145615098,0.6609997828867011
127.91981080023847,0.7580960105868649,0.05976231324334409,0.6418915126136958
128.17474915353537,0.7205132336186247,0.0546958951068153,0.611121443404994
128.42941224337775,0.6972786671169262,0.049878328012743625,0.5924323857840161
128.55664123497766,0.6903285579490452,0.04736560908555493,0.5875351084442239
128.93792118946786,0.6875109991984463,0.043094712777745174,0.586288534301882
129.06487971505527,0.6918188638194962,0.04033929235099103,0.5909706329420185
129.3185961521045,0.7102639062568041,0.039286795397028465,0.6068776025804133
129.69867317491259,0.7617395057236647,0.039916480649275,0.6519691839381583
129.95172911354828,0.8188900565185105,0.04046840395585664,0.7010555861764575
130.2045244463822,0.8992387843404214,0.04051802661998992,0.7711495388965823
130.45706120339955,1.0148848552519423,0.04130345341141626,0.8717978916481074
130.70934139920882,1.186129706665092,0.04482466914722731,1.0223472617040692
130.96136703323916,1.4543570423148535,0.04650560309727729,1.2577651746763632
131.2131400899343,1.9180331692571986,0.05018110035847322,1.6615519896472244
131.59033039708336,3.885244498623251,0.08458442304695031,3.372098998805086
131.96696341966253,-68.6541086224664,-1.1957174215814177,-59.68622796060577
132.21774571838222,-5.103191639121488,-0.06665997786951146,-4.451405188841821
132.46828514380073,-2.673092279696127,-0.023278016949458292,-2.3394407034205584
132.7185835943682,-1.830776029398137,-0.007971448604055749,-1.6049183189498908
133.0935835615494,-1.2701723512123164,-0.001843501235431519,-1.1171617486715004
133.34328779119514,-1.0718088155644245,0.0015556006031414,-0.9442495661068298
133.7174051410684,-0.8900916176160177,0.006459300563251218,-0.7867428086039983
134.09100119721438,-0.785711218827959,0.009109695290758946,-0.6946142659203697
134.58832895244004,-0.7121527752954239,0.011353160185869076,-0.6316485485228978
134.96073237586407,-0.6924120840636709,0.015030653054927734,-0.6142526881780468
135.45649178649185,-0.7028650631039112,0.019326246308211743,-0.6255600778710643
135.7040417971059,-0.7250720018231929,0.02413408978572133,-0.6474231912082634
135.95137432591568,-0.7596087398809299,0.0297238202562103,-0.6803452191977025
136.19849109432306,-0.8118615575202125,0.036474939540763175,-0.7283221798623356
136.5687654334711,-0.9358404791211133,0.04604714369047447,-0.8410375362289602
136.81535025685957,-1.0633519268952911,0.05386008312783676,-0.9571706201575559
136.81535025685957,-1.0633519268952911,0.05386008312783676,-0.9571706201575559
137.55385244808397,-2.0801507768397443,0.13264729591441848,-1.884194544238899
137.92240939906011,-4.50310352738078,0.3067331388215894,-4.0919505966199266
138.2905109662625,22.838224704376334,-1.6549438191577055,20.78609436862078
138.65816261795055,3.2483995192675668,-0.25422257107311397,2.961222170462753
138.90301644289727,2.089915123370016,-0.1756740248629869,1.908183373511754
139.39213778961536,1.2589143486989989,-0.10931238917791597,1.1514238326740482
139.88048789872917,0.9405362520283673,-0.08438964924132963,0.8615910962864785
140.24625185984235,0.8169653168744286,-0.07803141955674718,0.7495745454390562
140.4898599568009,0.7640712394181659,-0.07740229632311378,0.7032551494500051
140.85492411114214,0.7136894523808521,-0.07654060793649718,0.6588698277776852
141.34103469315247,0.6900809523287716,-0.07600891648838644,0.6390749688957755
141.82642300213394,0.7072026348458498,-0.0800606756429264,0.6589609456763942
142.06885002230285,0.733091681522148,-0.08618349231247313,0.6841479698385213
142.43216077798846,0.7998304420525006,-0.09968901161813777,0.7453492380286347
143.2783724121483,1.1935324730408428,-0.1364530613172599,1.1158060457082264
143.8815390184329,2.2244721659695417,-0.24144053899814127,2.086046256943941
144.0020476241247,2.733029883799797,-0.31641445832703874,2.5669122931781017
144.12251506890442,3.5542654267208285,-0.44814651032566966,3.343069944843214
144.36332717585077,9.212622103983376,-1.2417012401021073,8.665205428239437
144.60397673474867,-15.217751391303977,2.139307079647081,-14.335562904851574
144.96464932950755,-3.0833516144346675,0.4468625528166185,-2.9090752188361866
145.32496396493897,-1.7477171432595229,0.2608911097909143,-1.651466054210448
145.6849252566036,-1.2461735266779541,0.1935276739543412,-1.1810614120764935
146.04453778354832,-0.9942323010935042,0.1616168617162155,-0.9437270318071871
146.28408795500573,-0.8886863110864414,0.1485449502542744,-0.8460603688395628
146.52348647724725,-0.8137668852938803,0.14095816499268085,-0.7770466910520895
146.64312928597036,-0.78421800347248,0.13946734172542646,-0.7510659304393869
146.88230282701522,-0.7405660266140933,0.13494278910606655,-0.7092592995414859
147.12132803247388,-0.7111541150072808,0.1316568113788989,-0.6831640842416881
147.47959058337608,-0.6886424817030911,0.12849305781048928,-0.6625423293353354
147.71825068296258,-0.6853442751387999,0.13106583947909897,-0.6603317103527123
147.95676701629822,-0.6928796064154569,0.13452990898285513,-0.6686035326140394
148.3142747769045,-0.7239971915600408,0.14268557789869418,-0.6996877968069299
148.55243732892373,-0.7602898417194566,0.15205796834389132,-0.7358717738102185
148.7904606057131,-0.8113065345300029,0.16605689303245674,-0.7863980005751344
149.02834587649622,-0.8845054578259631,0.1836254020632847,-0.8586427251409934
149.38491778296,-1.054552889894899,0.22046939072364116,-1.0252597540644852
149.74118625470106,-1.3565380025374252,0.2899773768235198,-1.3227735134552345
149.85987571022235,-1.513213515328257,0.33233093308819694,-1.4755493429115947
150.33430415837947,-2.977895715917468,0.6680616488788454,-2.912399475831307
150.6897839659424,-12.793954914868108,2.907717026106388,-12.531322409284305
151.04497562814015,5.502459726902949,-1.274763397141739,5.397574130935591
151.1633095266801,3.7334675507342587,-0.8881376552407487,3.673161907477171
151.51812337421327,1.9260270129844892,-0.467344789915354,1.9005354789891062
151.75451090487113,1.4753097983029086,-0.36231872987733194,1.4579532124405215
151.99077580722738,1.2075410303366916,-0.30410827126299594,1.1950921537352823
152.34494584198686,0.9697080430717797,-0.247432878246929,0.9625568038160881
152.58090938378297,0.8709346363745617,-0.22479876307602992,0.8645118145723895
153.05248222275,0.7503614621346113,-0.19699755200584187,0.7459345508535812
153.2880938666144,0.7143917484892326,-0.18994167611235133,0.7122812854213175
153.52359054974798,0.691800604638714,-0.18597889223670003,0.6907787425934573
153.7589734334187,0.6787185588615041,-0.1847399627670366,0.6787185588615041
154.11183691359872,0.6785604082037134,-0.18670449101463119,0.6795641957898136
154.34694034831566,0.6893574083011769,-0.19199880408980927,0.6924212190047377
154.58193401120914,0.7115590797417644,-0.20029070392731144,0.7147215645406166
154.81681904276294,0.7458468536817141,-0.21215199393613202,0.7491617285869662
154.93422117696807,0.7672200010171228,-0.22083186972896413,0.7729115440513745
155.16894539018307,0.8254622685056914,-0.24004540745862835,0.8315858758388196
155.4035638038887,0.9053855393666999,-0.2663689996948092,0.9148026252144962
155.6380775432146,1.0197447852871284,-0.3030445127153427,1.0303513432321654
155.87248772903038,1.1857205662656536,-0.35413051087577474,1.1998153129671771
156.22391128649076,1.6195686449438902,-0.48924469482680016,1.6412592964386745
156.57510811137104,2.6923586118245124,-0.8253361220771569,2.7324234721195197
156.80911520856858,4.976021368331326,-1.5499082950540193,5.057595489123643
156.92608193436905,8.748373704638384,-2.7509789145733214,8.904827481770516
157.15994242626806,-16.689881705301367,5.256067223609833,-17.013715230926618
157.39370655024862,-4.284098570212992,1.3619596947095034,-4.373617047799532
157.51055281524714,-3.1291382566465233,1.0103047286033617,-3.199298307243979
157.62737539696172,-2.4735586979411446,0.7986377858823426,-2.529019655294085
157.97770239860358,-1.5411327865731452,0.4975854736917778,-1.577990969809573
158.21113779890476,-1.2461494641801631,0.4085430129572691,-1.2778628487476225
158.32782112324495,-1.1431260945677402,0.3799011871168238,-1.172217626914524
158.56111969207456,-0.9898689854876679,0.3289684352967998,-1.016542101863084
158.79432838084432,-0.8821473165464754,0.29360825228383436,-0.90859851044592
158.79432838084432,-0.8821473165464754,0.29757593136875105,-0.9072759507509477
158.67773520459764,-0.9292658770841372,0.3167317629100588,-0.9571717592788561
158.91089935427723,-0.8399030831328966,0.28501215733939134,-0.8663865136821322
159.37696388149402,-0.7300886070397217,0.2466515564323384,-0.7542056481131058
159.49342583518913,-0.7115983569603666,0.24397657952926852,-0.73621002945674
159.37696388149402,-0.7289923779000224,0.2532289312705341,-0.7542056481131058
159.49342583518913,-0.7115983569603666,0.2471867976809694,-0.73621002945674
159.60986638230256,-0.6962775540192413,0.24222908882295896,-0.72144421259825
159.7262856547964,-0.6848641878389435,0.2403213189254124,-0.7096183151102305
159.7262856547964,-0.6848641878389435,0.24135274089504938,-0.7096183151102305
160.1917526305609,-0.6640721036602478,0.2340254100248464,-0.689074818406492
160.65688971584882,-0.6790470803792391,0.24171208291025706,-0.7067005813901583
160.77312342118202,-0.6890695301586645,0.25047625455239536,-0.7160918646746904
160.88933716030385,-0.7007365220926042,0.25721899526964165,-0.7293164104558976
161.35399504683446,-0.7845030393068368,0.28678207781307324,-0.8176844367397543
161.8183438198472,-0.9487781323518454,0.34683430215883165,-0.9917741202227748
161.8183438198472,-0.9459117331604501,0.3540003001373199,-0.9903409206270771
161.9343836791167,-1.006066790420247,0.3862441547440401,-1.0549198060400462
162.28239170525703,-1.281306476590417,0.488024166349309,-1.34546901638933
162.86204089560732,-2.655577200546662,1.0129937345550337,-2.8008671385704913
162.97791724962266,-3.435031926321557,1.34368828776962,-3.6232528537912314
162.97791724962266,-3.4298035672251777,1.3750584423478989,-3.6180244946948514
163.32544162218863,-35.10444074148363,14.020371149799864,-37.08441681989048
163.6728116084261,4.249339080689974,-1.6906669208232974,4.495489820120185
163.6728116084261,4.242861429652336,-1.7036222228985718,4.495489820120185
163.7885678826613,3.100286126868681,-1.2543142345346572,3.284883316102083
163.90430750537698,2.4453247443777406,-0.9908425951989316,2.5948858908228623
164.02003060177663,2.0264980293473154,-0.8273317642748215,2.1504428629465395
